,Unnamed: 0,area,bathroom,direction,price,rooms,type,latitude,longitude
351,351, 145mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 1,750", 2,Alquiler,18.4772093,-69.8949479
352,352, 152mt, 2,"Viejo Arroyo Hondo, Santo Domingo De Guzmán","US$ 122,000", 3,Venta,18.4963441,-69.9427768
353,353, 142mt, 3,"La Julia, Santo Domingo De Guzmán","US$ 245,000", 3,Venta,18.4633288,-69.9238582
354,354, 240mt, 3,"Bella Vista, Santo Domingo De Guzmán","US$ 1,350", 3,Alquiler,18.4522046,-69.9484723
355,355, 273mt, 3,"La Esperilla, Santo Domingo De Guzmán","US$ 260,000", 3,Venta,18.46817535,-69.9199088057318
356,356, 110mt, 2,"Los Mameyes, Santo Domingo Este","US$ 160,000", 2,Venta,18.4728412,-69.8621346
357,357, 288mt, 3,"Gascue, Santo Domingo De Guzmán","US$ 230,000", 3,Venta,18.4929955,-69.9032885
358,358, 155mt, 2,"Gascue, Santo Domingo De Guzmán","US$ 159,093", 3,Venta,18.4929955,-69.9032885
359,359, 150mt, 2,"Gascue, Santo Domingo De Guzmán","US$ 155,000", 3,Venta,18.4929955,-69.9032885
360,360, 400mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 490,000", 3,Venta,18.4772093,-69.8949479
361,361, 65mt, 1,"Julieta Morales, Santo Domingo De Guzmán","US$ 1,000", 1,Alquiler Amueblado,18.4726596,-69.9447167
362,362, 110mt, 2,"Gascue, Santo Domingo De Guzmán","US$ 127,200", 2,Venta,18.4929955,-69.9032885
363,363, 142mt, 2,"Mirador Sur, Santo Domingo De Guzmán","RD$ 7,200,000", 3,Venta,18.44863,-69.9556090626115
364,364, 204mt, 3,"Mirador Norte, Santo Domingo De Guzmán","US$ 1,000", 3,Alquiler Amueblado,18.4505505,-69.9579591088741
365,365, 423mt, 3,"Mirador Norte, Santo Domingo De Guzmán","US$ 336,000", 3,Venta,18.4505505,-69.9579591088741
366,366, 165mt, 4,"Ensanche Naco, Santo Domingo De Guzmán","US$ 160,000", 3,Venta,18.48063285,-69.9245812964471
367,367, 164mt, 2,"Marbella Ii, Santo Domingo Este","RD$ 3,950,000", 3,Venta,18.4727302,-69.7824739
368,368, 203mt, 3,"Bella Vista, Santo Domingo De Guzmán","US$ 254,000", 3,Venta,18.4522046,-69.9484723
369,369, 185mt, 2,"Mirador Sur, Santo Domingo De Guzmán","US$ 1,350", 3,Alquiler Línea Blanca,18.44863,-69.9556090626115
370,370, 58mt, 1,"Playa Punta Popy, Las Terrenas","US$ 122,000", 1,Venta,19.32560965,-69.5296784494022
371,371, 56mt, 1,"Playa Punta Popy, Las Terrenas","US$ 120,000", 1,Venta,19.32560965,-69.5296784494022
372,372, 110mt, 2,"Residencial Charles De Gaulle, Santo Domingo Norte","RD$ 23,000", 3,Alquiler,null,null
373,373, 70mt, 2,"Real Tamarindo O Los Rosales, Santo Domingo Este","RD$ 1,732,000", 3,Venta,null,null
374,374, 120mt, 2,"La Ciénaga, Santo Domingo De Guzmán","RD$ 2,900,000", 2,Venta,18.496947,-69.8795605
375,375, 121mt, 2,"El Cortecito, Bavaro","US$ 115,000", 2,Venta,null,null
376,376, 160mt, 2,"Los Cacicazgos, Santo Domingo De Guzmán","RD$ 7,200,000", 3,Venta,18.441375,-69.9697149
377,377, 132mt, 2,"Mirador Norte, Santo Domingo De Guzmán","RD$ 6,200,000", 2,Venta,18.4505505,-69.9579591088741
378,378, 128mt, 2,"La Esperilla, Santo Domingo De Guzmán","US$ 166,500", 2,Venta,18.46817535,-69.9199088057318
379,379, 117mt, 2,"Evaristo Morales, Santo Domingo De Guzmán",US$ 880, 2,Alquiler,18.4651751,-69.9412137
380,380, 178mt, 2,"El Vergel, Santo Domingo De Guzmán","US$ 200,000", 3,Venta,18.4732303,-69.9167337
381,381,Unknown, 2,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 179,000", 2,Venta,18.441375,-69.9697149
382,382, 128mt, 2,"Canabacoa, Puñal",US$ 600, 3,Alquiler Amueblado,19.41555745,-70.6436805892988
383,383, 129mt, 2,"Piantini, Santo Domingo De Guzmán","US$ 187,000", 2,Venta,18.4772093,-69.8949479
384,384, 125mt, 2,"Ensanche Naco, Santo Domingo De Guzmán","US$ 169,000", 2,Venta,18.48063285,-69.9245812964471
385,385, 126mt, 2,"Cancino Ii, Santo Domingo Este","RD$ 4,300,000", 3,Venta,18.5124115,-69.8361546
386,386, 126mt, 2,"Cancino Ii, Santo Domingo Este","RD$ 4,230,000", 3,Venta,18.5124115,-69.8361546
387,387, 95mt, 2,"Cancino Ii, Santo Domingo Este","RD$ 3,300,000", 2,Venta,18.5124115,-69.8361546
388,388, 126mt, 2,"Cancino Ii, Santo Domingo Este","RD$ 4,300,000", 3,Venta,18.5124115,-69.8361546
389,389, 95mt, 2,"Cancino Ii, Santo Domingo Este","RD$ 3,300,000", 2,Venta,18.5124115,-69.8361546
390,390, 285mt, 3,"Bella Vista, Santo Domingo De Guzmán","US$ 250,000", 3,Venta,18.4522046,-69.9484723
391,391, 160mt, 2,"Cerro Hermoso, Santiago","RD$ 4,800,000", 3,Venta,19.4401006,-70.8184764
392,392, 250mt, 2,"Las Ballenas, Las Terrenas","US$ 360,000", 2,Venta,null,null
393,393, 60mt, 1,"Gascue, Santo Domingo De Guzmán","RD$ 24,000", 1,Alquiler Amueblado,18.4929955,-69.9032885
394,394, 40mt, 1,"Gascue, Santo Domingo De Guzmán","RD$ 15,000", 1,Alquiler,18.4929955,-69.9032885
395,395, 251mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 225,000", 3,Venta,18.4772093,-69.8949479
396,396, 130mt, 2,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 255,000", 2,Venta,18.441375,-69.9697149
397,397, 200mt, 3,"Gascue, Santo Domingo De Guzmán","US$ 199,000", 3,Venta,18.4929955,-69.9032885
398,398, 153mt, 2,"Urbanización Fernández, San Francisco De Macorís","RD$ 4,200,000", 3,Venta,19.2809998,-70.2832245
399,399, 221mt, 3,"Playa Punta Popy, Las Terrenas","US$ 290,000", 3,Venta,19.32560965,-69.5296784494022
400,400, 177mt, 2,"Gascue, Santo Domingo De Guzmán","US$ 1,300", 3,Alquiler Línea Blanca,18.4929955,-69.9032885
401,401, 160mt, 2,"La Piña Ii, San Francisco De Macorís","RD$ 3,700,000", 3,Venta,19.3546068,-70.2119384
402,402, 125mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 140,000", 2,Venta,18.4651751,-69.9412137
403,403, 125mt, 2,"Piantini, Santo Domingo De Guzmán","US$ 1,400", 2,Alquiler,18.4772093,-69.8949479
404,404, 134mt, 2,"Los Prados, Santo Domingo De Guzmán","RD$ 4,575,000", 3,Venta,18.4747108,-69.9598991
405,405, 136mt, 2,"Gurabo Al Medio, Santiago","US$ 105,000", 3,Venta,null,null
406,406, 300mt, 3,"El Vergel, Santo Domingo De Guzmán","US$ 300,000", 3,Venta,18.4732303,-69.9167337
407,407, 256mt, 3,"Don Honorio, Santo Domingo De Guzmán","RD$ 7,900,000", 4,Venta,18.4953354,-69.9808568
408,408, 216mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","US$ 230,000", 3,Venta,18.4651751,-69.9412137
409,409, 217mt, 3,"Bella Vista, Santo Domingo De Guzmán","RD$ 12,000,000", 3,Venta,18.4522046,-69.9484723
410,410, 302mt, 3,"Paraíso, Santo Domingo De Guzmán","US$ 2,600", 3,Alquiler,-14.0848185,-75.7236762
411,411, 90mt, 1,"Ensanche Naco, Santo Domingo De Guzmán",US$ 900, 1,Alquiler Línea Blanca,18.48063285,-69.9245812964471
412,412, 155mt, 1,"La Esperilla, Santo Domingo De Guzmán","US$ 220,000", 2,Venta,18.46817535,-69.9199088057318
413,413, 126mt, 2,"Cancino Ii, Santo Domingo Este","RD$ 4,300,000", 3,Venta,18.5124115,-69.8361546
414,414, 126mt, 2,"Cancino Ii, Santo Domingo Este","RD$ 4,300,000", 3,Venta,18.5124115,-69.8361546
415,415, 63mt, 1,"El Millón, Santo Domingo De Guzmán","RD$ 3,300,000", 1,Venta,18.4593396,-69.9597566
416,416,Unknown, 2,"Ensanche Naco, Santo Domingo De Guzmán","US$ 195,000", 2,Venta,18.48063285,-69.9245812964471
417,417, 140mt, 2,"Ensanche Naco, Santo Domingo De Guzmán","US$ 1,300", 2,Alquiler Amueblado,18.48063285,-69.9245812964471
418,418, 76mt, 1,"Ensanche Naco, Santo Domingo De Guzmán",US$ 900, 1,Alquiler,18.48063285,-69.9245812964471
419,419, 101mt, 2,"Punta Cana Village, Punta Cana","US$ 135,000", 2,Venta,18.5543792,-68.3710579
420,420, 289mt, 3,"El Portillo, Las Terrenas","US$ 345,000", 3,Venta,19.3211212,-69.4987761
421,421, 177mt, 2,"Urbanización María Fernández, San Francisco De Macorís","RD$ 5,600,000", 3,Venta,19.2809998,-70.2832245
422,422, 137mt, 2,"Urbanización María Fernández, San Francisco De Macorís","RD$ 4,200,000", 3,Venta,19.2809998,-70.2832245
423,423, 146mt, 2,"El Millón, Santo Domingo De Guzmán","RD$ 5,900,000", 2,Venta,18.4593396,-69.9597566
